score,content,sentimen
"1,""SELALU DAPET TIM YANG BG0,MAIN SOLO JADI STRESS... BUKANNYA MENGHIBUR......MOMOK,GG MONTON"",keluhan"
"1,""game cacat, tidak layak di mainkan"",keluhan"
"1,""HERAN MAIN GEM INI MAIN DI RANKET MAIN HARI-HARI BERJAM-JAM BUAKANNYA BINTANGNYA BERTAMBAH MALAH BERKURANG,EMANG SENGAJA MONTOON INI SUPAYA MAIN TERUS TAPI TIDAK DI KASIH MENANG APA LAGI MAIN SENDIRI ATAU SOLO DI KASIH TIM ATAU TEMAN YANG MENJENGKELKAN,CIRI DARK SYSTEM: LEK,TEMAN EGOIS,TEMAN NUB,INI SEKEDAR INFO YA TEMAN KARNA SAYA ALAMI SELAMA MAIN INI GEM NANTI SAYA KABARKAN LAGI MASIH BANYAK KECURAGAN DI GEM,DARI PEMAIN MUNKIN MONTOON TAHU TAPI MASAH BODOH,SEKIAN"",keluhan"
1,😡😡😡,keluhan
"1,""GAME RUSAK, SELALU DI KASIH TIM BUSUK, MUSUHNYA JAGO"",keluhan"
1,ini game hapus aja,keluhan
"1,""ini monton developernya emang buat game itu settingan njim,mulai dari jaringan lag lah,ngasih tim itu yg bener dikit napa ini tim gw dikasih dark sistem semua isinya,bisanya cuma 1 2 hero doang njir,klo lu punya akal monton semua tim atau musuh disetarain lah skillnya kocak,klo emang salah satu orang dari tim kita cuma bisa 1 role itu setidaknya kasih orang yg bisa makek semua Hero di role tersebut,kebanyakan cuma 2 3 Hero,dah itu aja sekian(devoloper gak punya akal)."",keluhan"
1,moontin eror TOLOLLLLLLLLLLL,keluhan
"1,""GAME TOLOL BANYAK DARK SISTEM,MINIMAL DARK SYSTEM KASI BAN SEHARI LAH/2 HARI BIAR JERAH MEREKA KASI HUKUMAN YANG BIKIN MEREKA JERAH,GAK FAIR BANGET TIM MUSUH JAGO TIM GW TOLOL"",keluhan"
"1,""game tidak adil lose streak sampe 13 x gw rela main mobile legend malam malam dan ga tidur di kasih tim yang tidak pandai bermain kek emang sih game itu ada kalah ada menang cuman ini dh 13x berturut"""" kek mana org mau ngasih bintang 5 sedang kan sistemnya kek gitu"",keluhan"
1,game stres,keluhan
5,materi yang didapatkan sangat memudahkan belajar,bukan keluhan
5,sukaaa plc baguss bikin rangking akk naikk hebattt bnget !!,bukan keluhan
5,SUKA BANGETTT aku baru kelas 2 sd ka kmrn kayanya baru download langsung hapal perkalian thanks kaa Minggu besok ada ulangan matematika aku mauu belajar lebih giat lagi kalo ada pelajaran mtk jadi selalu seratuss sekali lagi makasii,bukan keluhan
"5,""Bagussss, aplikasinya mantapp & belajarnya mudah di mengerti"",bukan keluhan"
5,aplikasi yang bagus buat anak anak belajar 📚✏,bukan keluhan
5,bagus banget cocok buat belajar 👍👍,bukan keluhan
5,mantap bnget,bukan keluhan
5,👍👍👍👍👍,bukan keluhan
5,Ruangguru bagus untuk otak anak anak terimakasih 😊😊☺️☺️,bukan keluhan
5,bagus banget makasih yaa ruangguru aku nge fans sama sandy😍😍,bukan keluhan
5,mantap,bukan keluhan
5,wah bagus,bukan keluhan
5,saya belajar jadi semangat Dan saya sangat termotivasi,bukan keluhan
5,BAGUS BGT SIH BANTU AKU BELAJAR SUMPAH,bukan keluhan
5,aplikasi nya bagus aku jadi sering giat belajar,bukan keluhan
5,bagus,bukan keluhan
5,bagus banget aplikasi nya dan membantu jadi nilai ku bagus,bukan keluhan
5,bagus banget,bukan keluhan
5,bagus,bukan keluhan
5,sangat membantu untuk pelajar,bukan keluhan
5,keren,bukan keluhan
5,baguss bangeettt,bukan keluhan
5,saya sangat menyukai ruangguru semoga sukses berkarir,bukan keluhan
5,bagus banget🤍 aku suka sekali guru nya ngomong nya jelas banget apa lagi langsung les guru nya baik dan seru banget 🤍,bukan keluhan
5,gacor,bukan keluhan
5,aplikasinya bagus dan semuany a bagus dan jangan berbayar dong,bukan keluhan
5,BAGUSSS BANGETTT,bukan keluhan
5,sangat bagus dan berguna banget! buat belajar 😁,bukan keluhan
5,sangat membantu,bukan keluhan
"5,""bagus sekali, karna aku juga les di brain academy haha"",bukan keluhan"
5,aplikasi nya sangat bagus,bukan keluhan
5,ini sangat bagus untuk aku semenjak ada ruang gurka semakin tinggi belajar,bukan keluhan
5,nambah semangat belajar anak2 dan banyak bank soal,bukan keluhan
"5,""Bagus Banget Aplikasi ini, Pelajarannya yang dibahas seru dan Menarik"",bukan keluhan"
"5,""udah daftar ruang guruu, bagus banget GELOO🤭"",bukan keluhan"
"5,""aplikasinya udhh sangat bagusss!!! sangat bermanfaat untuk yang ikut lomba mapel, pokoknya bagus 👍"",bukan keluhan"
"5,""the bessstt, semoga bisa makin banyak buat acces gratis nya ya kkak kakak"",bukan keluhan"
5,sangat membantu,bukan keluhan
5,sangat membantu,bukan keluhan
5,ok,bukan keluhan
"5,""Aplikasi belajar terbaik sejauh ini! Materinya lengkap, penjelasannya mudah dipahami, dan ada banyak fitur interaktif yang bikin belajar jadi nggak ngebosenin. Gurunya juga keren-keren, bikin suasana belajar lebih semangat. Cocok banget buat persiapan ujian maupun belajar sehari-hari. Pokoknya recommended banget buat semua pelajar!"""""",bukan keluhan"
5,menyenangkannnnnnnn,bukan keluhan
"5,""Ruangguru membuat saya semakin pintar! Saya bisa belajar tentang pelajaran yang ada di ruangguru, dan ada Teman belajar juga! saya senang ada ruangguru, dan Juga bisa buat Avatar."",bukan keluhan"
5,jujur baru masuk udah wow banget btw aku ke aplikasi ruangguru karena liat coc s2👍👍👍👍👍✅✅✅,bukan keluhan
5,Ruangguru sangat membantu saya mengerjakan soal soal dari sekolah. Gunakan aplikasi ini supaya nilai mu bagus 🤩🤩😍😍,bukan keluhan
5,ini bagus banget buat belajar bisa di download video nya seru seru! bagus ini buat belajar,bukan keluhan
"5,""semoga dengan ruang guru bisa mempermudah saya dalam proses belajar,terimakasih ruang guru..."",bukan keluhan"
5,bagus tapi harus bayar ya 😭 tapi aplikasinya bagus ☹️🙂,bukan keluhan
5,bagussssss,bukan keluhan
5,ok,bukan keluhan
5,aplikasi yang sangat membantu terutama dalam mendukung pelajaran sekolah,bukan keluhan
5,ini sangat penting untuk belajar dan lainnya,bukan keluhan
5,sangat bagus,bukan keluhan
5,Aku semenjak pake ruang guru dapet juara 1 terus di sekolah pokoknya best banget untuk belajar,bukan keluhan
5,sangat membantu saya jadi semangat belajar dengan ruangguru,bukan keluhan
5,aplikasi ini sangat cocok untuk para pelajar yang akan melaksanakan ujian,bukan keluhan
5,kurang paham,bukan keluhan
"5,""Aplikasi nya sangat bagus, dilengkapi dengan video pembelajaran yang lengkap dan jelas sehingga mudah dipahami, pokoknya oke deh. Dan juga dilengkapi dengan fitur fitur yang menarik dan unik. Pokoknya yang mau fokus OSN, UTBK dll silahkan coba RuangGuru aja."",bukan keluhan"
5,bagus bet guys,bukan keluhan
"5,""dari kelas satu sampe lima sd,gaperna nyesel download ini!pelajarannya mudah bangett,dan membuatku lebih paham belajar.makasih tim ruangguru!walau sekarang aku terpaksa hapus apk ini,yang penting i love ruangguru!sekali lagi makasih💖"",bukan keluhan"
5,bagus,bukan keluhan
5,Belajar disini karena dipromosikan oleh kakak Bima Rexa Rahyyan 💗💐,bukan keluhan
"5,""tauu ngga kenapa aku milih ruangguru? kalo menurutku, ruangguru adalah salah satu aplikasi terbaik buat aku belajar dannnn tentunyaaaa ruangguru punyaa fitur-fitur kerenn nihh buatt belajar📚✏ yokk gabung ke ruangguru untuk perbaiki nilai akademikmu.. 🤩🤩 janlup gabung ke ruangguru yaaa guys🔥👏"",bukan keluhan"
5,asik banget,bukan keluhan
5,aku seru banget sampe aku mau pinter dari yang lain waw banget permainan nya aku sangat suka banget permainan nya aku lebih pinter dan cerdas dari pada yang lain aku sangat suka maksih ya atas teka teki ini aku sangat suka permainan teka teki ternyata tidak nipu bikin aku cerdas makasih ya atas teka teki ini makasih bnget ya makasih sekali lagi sama aku di kasih bintang 5 karna aku suka dengan permainan ini makasih ya yang bikin permainan ini makasihhhhhhhh banget maksih sekali lagi I love you❤,bukan keluhan
5,sukaaa tapii bayarr aku mintaa ayahh akuu bayarin bisaa rank 1 donkkkk,bukan keluhan
"5,""tambahin kolom komentar dan forum pelajar dong, biar bisa belajar bareng sama dapet teman baru"",bukan keluhan"
5,bagus banget kayak nya sih,bukan keluhan
5,APK NYA SANGAT WORTH IT BUAT PELAJAR SMP KAYA AKU PLSS GAMPANG DIPAHAMIN JUGA,bukan keluhan
5,aplikasi nya berguna sekali untuk anak sekolahan seperti saya,bukan keluhan
5,aplikasinya membantu belajar.,bukan keluhan
5,nice,bukan keluhan
5,saya sangat terbantu dengan aplikasi ruangguru,bukan keluhan
5,ruang guru ini sangat bagus dan aku mem mahami,bukan keluhan
5,semoga ilmunya lancar di kepala,bukan keluhan
"5,""Bagus, jelas, mudah dipahami, menarik."",bukan keluhan"
5,bagus banget👍👏,bukan keluhan
5,bagussss bangettt,bukan keluhan
5,lumayan ini juga biar otak lebih segar dan cerdas harus di coba,bukan keluhan
5,gooood,bukan keluhan
5,Sangat direkomendasikan untuk pelajar 😊😊,bukan keluhan
5,💪💪,bukan keluhan
5,keren,bukan keluhan
"5,""baguss bangettt asliii gaa boong, penjelasanya mudahhh di pahamii,kerennn sihhh😍🔥"",bukan keluhan"
5,bagus bgt semoga bisa,bukan keluhan
"5,""aplikasi nya ngebantu banget,buat kita yang lagi belajar"",bukan keluhan"
"5,""akuuu sukaa bangetttt, karena aku tau dari awalnya aku gatau,jdi tau, makasiii ruang guruu,i like you, iloveyou soomuch🌹🤭"",bukan keluhan"
5,mudah di pahami anak anak.. suka cara belajar nya,bukan keluhan
5,menjadi belajar lebih seru dan menyenangkan,bukan keluhan
"5,""banyak fitur yang berguna, belajar menjadi mudah dan tidak membosankan"",bukan keluhan"
5,Gaga men.,bukan keluhan
5,saya belajar di ruangguru Sangat seru dan nilai aku lebih tinggi,bukan keluhan
"5,""keren banyak fitur yg visa kita gunakan terus dapet pelajaran tambahan, tapi sayang kita harus downlot satu satu. tapi aku tetap suka apa lagi di app memory."",bukan keluhan"
5,lumayan bagus untuk pembelajaran,bukan keluhan
5,jujur aku suka bgt sama pelajaran nya🥰🤭,bukan keluhan
5,aplikasi ini sangat bagus sekali bisa belajar apapun yang kita mau contoh belajar bahasa Inggris yang sangat bikin kita mau belajar,bukan keluhan
5,bagus,bukan keluhan
5,Ruangguru top 😍,bukan keluhan
5,ini bagus ntuk belajar tapi bagus 💗,bukan keluhan
5,bagus banget,bukan keluhan
5,mantaff,bukan keluhan
5,aplikasi ini bagus banget untuk aku yang dapat nilai yang tidak terjangkau,bukan keluhan
5,cepat di mengerti,bukan keluhan
5,bagus,bukan keluhan
5,lagi belajar utk menjadi pelanggan aplikasi ini. bagus,bukan keluhan
"5,""Video bagus dan interaktif, banyak latihan soal, dan mudah dipahami."",bukan keluhan"
5,saya suka dg aplikasi nya jadi mudah untuk belajar tapi tolong kurangi berabayar nya karena kita blm cukup untuk utk biyaya nya,bukan keluhan
5,membantu untuk menjadi pintar💝,bukan keluhan
"5,""halo ruang guru ini saya Rohman,saya mohon maaf kalo akun saya masih terkait di apk ini,tapi tenang saja kalo perlu hapus saja akun nya takutnya merepotkan atau membingungkan bukanya apk ini ga bagus menurut saya sudah mantap banyak materi, cuma saya ga cocok mungkin jadi saya mohon maaf sekali lagi"",bukan keluhan"
5,kerennn,bukan keluhan
5,ruang guru sangat menyenangkan dan mudah dipahami,bukan keluhan
5,baguss buat belajar,bukan keluhan
5,bagus banget ruang guru berkat ruang guru saya bisa belajar rajin terima kasih ruang guru,bukan keluhan
"5,""Wah, bagus sekali, saya jadinya bisa ngatur waktu main dan belajar saya saat lagi bosan tinggal buka Ruangguru belajar aja"",bukan keluhan"
5,mantap,bukan keluhan
"5,""ini sangat berguna untuk pelajar,,gratis dan MB nya cukup murah,,,sangat berguna juga untuk yang mau belajar,,apalagi ada vidio dan soal soal materi yang membuat kita makin paham,, AYYO YANG MAU BELAJAR MAKIN NYAMAN DOWNLOAD AJA RUANG GURU DI JAMIN KITA MAKIN PAHAM"",bukan keluhan"
5,dari Ruangguru saya bisa mengerjakan soal mtk,bukan keluhan
5,bagus banget aku jadi lebih cepat faham,bukan keluhan
"5,""bagus...cuma laporan belajar gk visa di buka. hanya layar putih yg muncul, jaringan hp normal, fitur lain ke buka"",bukan keluhan"
"5,""seruuu banget sihh belajar di ruang guruu, entah itu secara ofline maupun online karna semua akses dan fitur belajar nya lengkap, pokoknya ruang guruu emang the best gausah raguu 🥹💛🌟🤗"",bukan keluhan"
5,memberikan pengalaman yang sangat berguna terutama bagi para peserta² O2SN,bukan keluhan
5,install ruang guru cuma buat liat COC doang hahaha,bukan keluhan
5,sangat membantu,bukan keluhan
5,bagus untuk pelajar,bukan keluhan
5,saya suka bisa bantu belajarr,bukan keluhan
5,sangat bermanfaat,bukan keluhan
5,aplikasi yang sangat bagus banget👍👍👍👍,bukan keluhan
5,seruuu,bukan keluhan
5,bagus bamget,bukan keluhan
5,bikin pintar,bukan keluhan
"5,""Sejauh ini, ini yang saya cari... Banyak video latihan soal beserta pembahasannya, semakin mantap buat persiapan SNBT"",bukan keluhan"
"5,""bagus banget, membuat anak saya jadi lebih giat belajar 📖✏"",bukan keluhan"
5,aplikasi yang sangat amat bagus,bukan keluhan
5,Terbaik,bukan keluhan
5,keren bisa. belajar,bukan keluhan
5,good app,bukan keluhan
5,bagus,bukan keluhan
5,seru aplikasinya... ad kuis2 yang bisa naikin level dan ganti avatar seperti main game. keren,bukan keluhan
"5,""sori ya min wktu itu ngasi b1 krna emosi aj wktu itu gbsa daftar, apknya bagus kok, tpi sering ngelag aja dikit 😙🤏🏻"",bukan keluhan"
5,kerenn,bukan keluhan
5,aplikasi ini sangat membantu dalam belajar 👍👍,bukan keluhan
5,efektif untuk belakar aku aja dari rengking 25 jadi rengking 3 gara ² belajar di ruangguru,bukan keluhan
5,sukakk,bukan keluhan
"5,""rg keren banget, suka banget bljr di apk rg karena seru, asik, gampang dimengerti"",bukan keluhan"
5,Menambah kecerdasan saya!!,bukan keluhan
5,ok,bukan keluhan
5,aplikasi yang sangat bermanfaat..,bukan keluhan
5,luv luvv,bukan keluhan
5,sekali download langsung jadi Maxwell 🤭,bukan keluhan
"5,""plis ini..., BAGUS BGT bantu aku pts nanti😭😭"",bukan keluhan"
5,good,bukan keluhan
5,seru bikin pinter,bukan keluhan
"5,""Masya Allah, best buat anak"",bukan keluhan"
5,saat nge download ruangguru semangat ku tiba tiba bertingkat terimah kasih ya ruangguru,bukan keluhan
5,aku suka banget sama app ini. dan juga ini cocok buat anak anak! dan juga ada game seru! suka banget sama app Ruangguru! 🤍,bukan keluhan
5,bagus dan sangat membantu,bukan keluhan
"5,""kelassssszz, mantabbb"",bukan keluhan"
5,mantuap,bukan keluhan
"5,""aplikasinya bagus, tapi tolong tambahin jurusan astronomi di utbk center plis 🙏"",bukan keluhan"
5,bagus untuk cepat memahami pelajaran untuk rakyat INDONESIA MERDEKA CERDAS CERMAT PINTAR,bukan keluhan
"5,""YG NYIPTAIN RUANG GURU SEMOGA MASUK SURGA Y, LOVE U RUANG GURUKKKK🤍🤍🤍🤍"",bukan keluhan"
5,bermanfaat,bukan keluhan
5,mantap,bukan keluhan
5,good,bukan keluhan
5,aplikasi edukasi bgus,bukan keluhan
5,ok,bukan keluhan
"5,""pembelajaran yang seru dan menarik , bikin aku Semakin semangat"",bukan keluhan"
"5,""keren, pembelajaran nya mudah dipahami"",bukan keluhan"
5,cooo,bukan keluhan
5,keren,bukan keluhan
"5,""Aplikasi Ruangguru Ini Sgt Membantu saya, Apalagi Brain Academy Online By Ruangguru. BAO Adlh Fitur Dri Ruangguru Yg Sgt Berguna, Krna Saya Kebetulan Adlh Anggota OSIS & Saya Bnyak Kegiatan. Jdi Tdk Smpat Jika Ingin Ikut Bimbel, Dan Berkat BAO Ini Yg Bsa Online, Jdi Saya Bsa Ikut Bimbel Dimana saja & Kapan Saja ☺️🥰"",bukan keluhan"
5,belajar dengan aplikasi ini bikin belajar lebih seru,bukan keluhan
"5,""masih ada beberapa bug,trs harus update aplikasi terus cuma ga banyak kok"",bukan keluhan"
5,aplk paling bagus,bukan keluhan
5,aplikasi nya bagus banget saya dah lama pakai aplikasi ini suka banget tapi banyak bug misal nya ga bisa belajar mau langganan juga susah makasih ya semoga max juara satu di coc season 2 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,bukan keluhan
5,bagus banget karena kita bisa belajar sambil main,bukan keluhan
5,bagus banget kita dapat peluang biar bisa jadi kayak peserta coc,bukan keluhan
"5,""bagus, orang-orang nya ramah"",bukan keluhan"
5,seruu,bukan keluhan
5,better than go expert,bukan keluhan
5,aplikasi nya sangat bagus bagi pelajar,bukan keluhan
5,rekomendasi dah,bukan keluhan
5,bagus banget mudah di mengerti penjelasannya jelas,bukan keluhan
"5,""((EDIT)) saya ingin ngerjain misi untuk menjawab satu soal di robo guru, nah ketemu tuh soal yg blum ad jawabannya, pas saya klik jawab pertanyaan dan kirim foto, tombol kirim jawaban nya g bisa ditekan dan tidak bewarna oranye, itu bagaimana ya caranya?"",bukan keluhan"
5,bisa bikin pintar,bukan keluhan
5,bismillah bisa,bukan keluhan
5,singkat saja intinya bagus,bukan keluhan
"5,""aplikasinya bagus, mudah untuk dipahami"",bukan keluhan"
"5,""belajar matematika lebih mudah dan penjelasan lebih di mengerti daripada belajar di sekolah. mungkin karna terlalu rame + ngantuk bawaan nya, jadi pas belajar di rumah pakai ruangguru suasana hati pun lagi senang dan mood naik."",bukan keluhan"
