score,content,sentimen
5,Joss jiss,bukan keluhan
5,udah bagus banget ini mah game terbaik,bukan keluhan
5,gamenya seru,bukan keluhan
5,bagus,bukan keluhan
5,The good game iam like,bukan keluhan
5,oke sangat seru,bukan keluhan
5,kadang2 lag,bukan keluhan
5,game nya bagus grafik nya juga bagus,bukan keluhan
5,penghilang stress,bukan keluhan
5,bagus,bukan keluhan
5,mantap game nya cuma kurang skin gratis,bukan keluhan
5,game nya menarik walau aku lostrek 15 bintang,bukan keluhan
5,Gua afk gara gara hp leg asu monton,bukan keluhan
5,game ini sangat seruh,bukan keluhan
5,sangat cocok untuk dimainkan,bukan keluhan
5,game sangat bagus,bukan keluhan
5,asik,bukan keluhan
5,Hapus dark sistem,bukan keluhan
5,game ramah,bukan keluhan
5,bagus banget,bukan keluhan
5,bagus,bukan keluhan
5,seruuuuuy,bukan keluhan
5,bagus,bukan keluhan
5,game bagus,bukan keluhan
5,bagus bgt tapi tolong drag system dihilangkan yaa moonton,bukan keluhan
5,mantap,bukan keluhan
5,good,bukan keluhan
5,sippp josss,bukan keluhan
5,bagus,bukan keluhan
5,sangat oke banget,bukan keluhan
5,kerenn,bukan keluhan
5,bagus banget permainan nya banyak skin yang bagus,bukan keluhan
5,Game yang bagus,bukan keluhan
5,kece,bukan keluhan
5,kurangi darksistem yang cuma bisa Miya. nickname yang belakangnya angka di ban aja,bukan keluhan
5,ntapp,bukan keluhan
5,gemnya baik,bukan keluhan
5,"MLBB will always be the OG! 🔥 Tiap match tuh deg-degan, apalagi kalo epic comeback 😭 Rank naik rasanya kayak menang lotre 😆 Grafik makin clean, hero makin banyak & balance. Bisa mabar sama bestie sampe tengah malem is a whole vibe 💯 Event juga seru dan skin-nya keren-keren. Moonton, you did a great job! 5 stars easy ⭐⭐⭐⭐⭐",bukan keluhan
5,game gblog di kasih tim tlol semua kaga waras nih game wajib di coba sih,bukan keluhan
5,MLBB sengat bagus dan seru aku sangat suka bermain sama kawan dan MLBB sengat bagus dari gem lain nya MLBB sangat bagus untuk di main kan dan pera propeller MLBB sangat kuat dan sangat hebat untuk di contoh kan itu sangat menyenangkan untuk pera propeller MLBB dan banyak sama kolep dengan adime aku sangat sangat kuat itu,bukan keluhan
5,bagus,bukan keluhan
5,mantap mlbb,bukan keluhan
5,gamenya enggak ngebosenin,bukan keluhan
5,baik,bukan keluhan
5,keren,bukan keluhan
5,good!,bukan keluhan
5,Season 37 season terburuk. Matchmaking lama gk fleksibel pilih lane 😪🤧,bukan keluhan
5,bagus,bukan keluhan
5,good,bukan keluhan
5,akulah raja,bukan keluhan
5,bagus gamenya,bukan keluhan
5,good,bukan keluhan
5,gacor,bukan keluhan
5,"seruuu bangetttt, ga nyesel download",bukan keluhan
5,Seru Banget!,bukan keluhan
5,bagus hanya tinggal drak sistem nya ad,bukan keluhan
5,bagus,bukan keluhan
5,good 👍,bukan keluhan
5,ml sangat bajuss,bukan keluhan
5,"gamenya bagus sekali,apalagi kalau sering bagi bagi skin gratis beh",bukan keluhan
5,"Oii Moonton kasih yang tim Benar lah Sakali Main Kalah Menang kalah menang.udh tu Aku lostreak,kasih lah tim yang bner yang lah Moonton,Aku tau Skill aku ga jago2 Amat,Tapi Yang adil Moonton Jan update Terus,Kasian Yang hp nya ngeleg2 Nanti Memori juga Penuhh,Dngn Kasih fitur minn,Yang kayak Donasi Battlepoin Ke pemain Lainn Biar yang gak cukup Hero bisa beli hero.Aku kasih Rating limaa Biar Kalean Liat&Mimin Liat",bukan keluhan
5,suka,bukan keluhan
5,mantap gimana nya,bukan keluhan
5,bagus banget,bukan keluhan
5,"saat saya memainkan game ini, perasaan saya sangat tenang dan tidak stres, saya sudah tidak darah tinggi lagi",bukan keluhan
5,Mantap,bukan keluhan
5,lumayan lah,bukan keluhan
5,mantap,bukan keluhan
5,game bagus ni bos,bukan keluhan
5,gamee yg ga pernah bosen saya mainkannn,bukan keluhan
5,seru gemnya,bukan keluhan
5,💯 bagus,bukan keluhan
5,lumayan bagus buat bikin stres tambah parah wkwkwkwk😅😅😅😅,bukan keluhan
5,bagus,bukan keluhan
5,game seru gak bosenin,bukan keluhan
5,good,bukan keluhan
5,####################################################################################################################### DRASISTEM MOONTON ################################################################################# Aaaaaaaaaa aaaaaaaaaa aaaaaa aaaaaaaaaa,bukan keluhan
5,permainan mobile legends adalah permainan populer di Indonesia dan sangat seru kalau di mainkan mau main solo ataupun main bareng sama temen kalin terimakasih.,bukan keluhan
5,game ramah untuk anak anak😇😇😇😇,bukan keluhan
5,aku suka,bukan keluhan
5,mantapp,bukan keluhan
5,gamenya sangat seru,bukan keluhan
5,keren,bukan keluhan
5,mantap,bukan keluhan
5,b Agus,bukan keluhan
5,game ya sangat menarik seru saya sangat suka tapi saran saya bagi pengguna ram kecil lebih baik tidak usah download game ini karena ram yg di butuhkan game ini sangat besar itu aj terima kasih,bukan keluhan
5,saya selalu memainkan mobile legend karena sangat seru,bukan keluhan
5,game ini saya sangat senang,bukan keluhan
5,moonton kasih skin epic gratis lagi dong,bukan keluhan
5,game nya bagus,bukan keluhan
5,game MOBA terbagus sedunia,bukan keluhan
5,mantap,bukan keluhan
5,memuaskan dengan adanya game mobile legends ini banyak menyukai,bukan keluhan
5,"game yang paling seru dan menantang sekali , saya suka game ini",bukan keluhan
5,"Game terbaik,ga ada bosenya",bukan keluhan
5,bagus aja,bukan keluhan
5,sangat bagus sekali dan menghibur,bukan keluhan
5,Terbaik,bukan keluhan
5,sangat bagus,bukan keluhan
5,"sengaja bintang 5 biar kebaca, tolong Moonton di saat pembagian tim itu harus adil.kebanyakan dark sistem.... kami para player merasa kecewa kalau ada teman 1 tim yang trool.buta map,dll. terimakasih 🙏🏻",bukan keluhan
5,bagus banget game nya,bukan keluhan
5,game nya bagus,bukan keluhan
5,mantap,bukan keluhan
5,game rusak🤣🤣🤣,bukan keluhan
5,sukses terus,bukan keluhan
5,oke,bukan keluhan
5,mantaf pokonya,bukan keluhan
5,game moba yg seru,bukan keluhan
5,sangat menghibur pokoknya,bukan keluhan
5,Gamenya Bagus tapi tolong perbaiki servernya,bukan keluhan
5,sangatt baik,bukan keluhan
5,mantaf buat isi luang waktu,bukan keluhan
5,keren,bukan keluhan
5,bagus,bukan keluhan
5,mntap,bukan keluhan
5,gem yang sangat seru,bukan keluhan
5,mantap,bukan keluhan
5,bagus,bukan keluhan
5,bagus gamenya,bukan keluhan
5,bagus,bukan keluhan
5,mantap,bukan keluhan
5,game moba terbaik,bukan keluhan
5,gem nya bagus,bukan keluhan
5,mantabbbbb,bukan keluhan
5,bagus sekali game ini,bukan keluhan
5,game nya bagus,bukan keluhan
5,sangat keren,bukan keluhan
5,👍,bukan keluhan
5,Bgus,bukan keluhan
5,seru banget banyak tantangan nya dan bisa bikin guild sama temen dan publik di situ baik semua,bukan keluhan
5,Game tolol,bukan keluhan
5,gg gamenya,bukan keluhan
5,Ga bs ganti akun weeiii,bukan keluhan
5,game ini sangat bagus dan bisa buat offline dan juga onlien dan cocok buat pemula,bukan keluhan
5,baguss,bukan keluhan
5,mantap,bukan keluhan
5,Moonton kasih gua menang bgst gua udah losestreak 5 kali,bukan keluhan
5,kurang Hade,bukan keluhan
5,Lumayan dah meski kadang dapet dark sistem tapi effort nya mantep bgt makasih moonton cuma semoga aja pembagian tim nya di pertimbangkan terimakasih🙏,bukan keluhan
5,senang dan juga rilek,bukan keluhan
5,seru dan bosenin,bukan keluhan
5,seru dan menantang,bukan keluhan
5,ssngat keren,bukan keluhan
5,pasti karena event kan?,bukan keluhan
5,good gemmmm,bukan keluhan
5,bagus banget tapi rada ge leg,bukan keluhan
5,bikin setres,bukan keluhan
5,sangat bagus,bukan keluhan
5,game mobile ini sangat menarik dan wajib di mainkan dan game mobile ini memiliki kualitas game fps hd,bukan keluhan
5,game penghilang stress,bukan keluhan
5,good game!,bukan keluhan
5,game seru,bukan keluhan
5,mantap,bukan keluhan
5,saya reting 5 karena misi,bukan keluhan
5,oke,bukan keluhan
5,karena seru. setiap kita turun bintang maka kita harus mencoba lagi,bukan keluhan
5,min kurangin² kasi player ml ls min kasian😜👈🏻,bukan keluhan
5,game nya bagus banget saya suka dengan hero heronya terima kasih moonton,bukan keluhan
5,permainan ini sangat sangat bagus kalo bisa jangan besar besar MB nya biar hp ram kecil juga bisa main ya moonton,bukan keluhan
5,trima kasih atas game yang seru monton dan sering memberikan skin gratis,bukan keluhan
5,game bagus sekali buruan downlod sekarang,bukan keluhan
5,game nya bagus tapi gk bagus buat hp kentang,bukan keluhan
5,saya sangat senang saat bermain game ini,bukan keluhan
5,game yang sangat bagus,bukan keluhan
5,sangat asik untuk dimainkan dan meningkat strategi,bukan keluhan
5,mantap minnn,bukan keluhan
5,lawannya sangat susah,bukan keluhan
5,ok,bukan keluhan
5,mantap,bukan keluhan
5,mantap,bukan keluhan
5,game ini seru! tapi saya sering ngebug kadang jalan sendiri gak di gerakin,bukan keluhan
5,Bagus🤭🌷,bukan keluhan
5,tolong ya min jangan kebanyakan update besar besaran lagi kasihan hp kentang yang ingin main kayak gw ini.,bukan keluhan
5,mantep,bukan keluhan
5,Gem sangat cocok untuk di mainkan dan di Makiwkwkwkwk,bukan keluhan
5,game terpopuler,bukan keluhan
5,bagus,bukan keluhan
5,saya menyukainya,bukan keluhan
5,Emng beda,bukan keluhan
5,bagus,bukan keluhan
5,sangat menyenangkan💕😍,bukan keluhan
5,gem ya sangat bagus,bukan keluhan
5,"seruu.game nya juga mudh, Mudah-mudahan gk stress",bukan keluhan
5,Geme ini bikin aku emosi setiap main kalah tapi seru geme nya dan bagus,bukan keluhan
5,puas sekali,bukan keluhan
5,suka dgn g ame ini,bukan keluhan
5,keren banget,bukan keluhan
5,masak game ini isinya bocil semua,bukan keluhan
5,tolong montoon kasih menang terus capek lostreak mulu,bukan keluhan
5,gem nya bagus min tp sayang banyak hekernya....... mohon bantuannya min akun kesayangan ke hak ni min mohon balasan,bukan keluhan
5,bagus,bukan keluhan
5,Mantep nich,bukan keluhan
5,kikir,bukan keluhan
5,game nya seru,bukan keluhan
5,bagus gw suka,bukan keluhan
5,game ini seru tapik terkadang Menyeteres kan,bukan keluhan
5,gamnya sangat menarik dan ada berbagai iven menarik,bukan keluhan
5,Game bagus.,bukan keluhan
5,bagus banget,bukan keluhan
5,Unik,bukan keluhan
5,"why i gave 5 stars because this game is good but why every time i play rank or other modes it always lags even though it's made to open other applications without lag and even though my wifi is running smoothly, please fix this lag bug on Moonton, that's all from me. If there are any wrong words, I apologize. Thank you for your time.",bukan keluhan
5,Brody kapan putih,bukan keluhan
5,wauuu,bukan keluhan
5,game yg sangat enak di mainkan peredah stres dan jika win strik enak amat tidur nya,bukan keluhan
5,nice.,bukan keluhan
5,sangat banguss,bukan keluhan
5,bagus banget,bukan keluhan
5,mantap,bukan keluhan
5,bagus,bukan keluhan
5,game bagus dan seru,bukan keluhan
5,"suka banget gamenya, skill full",bukan keluhan
5,game yg bagus,bukan keluhan
5,"game nya bagus, player nya ✨RAMAH✨ sekali, apalagi sama org darksistem. Sayangnya kalau ganti nama harus pake rename card, ya yaudalah ya, game nya juga seru + player nya baik dan ramah banget. Event nya juga seru, ada skin gratisan kadang².",bukan keluhan
5,sangat bagus,bukan keluhan
5,👍🏾,bukan keluhan
5,game ini bagus,bukan keluhan
5,bagus baik,bukan keluhan
5,bagsu,bukan keluhan
5,bagus 🩷,bukan keluhan
5,lumayan tapi nyarik timnya yang adil ya,bukan keluhan
5,kren,bukan keluhan
5,ping merah terus padahal jaringan bagus sinyal bagus,bukan keluhan
5,ok,bukan keluhan
5,"aku suka skin2 nya, cakep2 semua plss🤭",bukan keluhan
5,baguss,bukan keluhan
5,Game tersampah sekali main lag mulu trus kalah dikasih tim bot saya udh mau keLegend moonton tolong ya ksh tim yg sepadan sma server indo gitu lho trus lagi msih aja musuhnya diksh yg dah imo pdhl kan hrsnya saya msh epic 1 diksh lawan yg sepadan donk moonton tlong deh diperbaiki lagi msih perlu byk perubahan😢☺,bukan keluhan
5,bagus sekali dan aku senang banget dan semoga aku di kasi menang terus sampek gelori amin,bukan keluhan
5,saya kok ga bisa login ke mobile legend nnya ya moonton ini gimana tidak lanjuti harus ini,bukan keluhan
5,gamee sangatt baguss buat game moba ini paling top dehh,bukan keluhan
5,"ey mikir klo udh dpt tim beban itu, ydh beban aja jangan nyalahin gamenya kocak kocak",bukan keluhan
5,"game paling seru, udah 5tahun main game ini",bukan keluhan
5,keren,bukan keluhan
5,game nya mantap kalo sakit hati mending maen ml,bukan keluhan
5,kelas,bukan keluhan
5,oke,bukan keluhan
5,mantap game nya bagus juga,bukan keluhan
5,asik,bukan keluhan
5,gamenya bisa online dan offline,bukan keluhan
5,bagus,bukan keluhan
5,keren banget,bukan keluhan
5,The game is great and fun to play,bukan keluhan
5,mantap,bukan keluhan
5,game nya bagus,bukan keluhan
5,"keren banget, makin seru gua liat liat, kerja jadi kaga bosen",bukan keluhan
5,Server bobrok mau lu 5G/10G gak ngaruh + Teammate makin ga jelas + Gak ada optimisasi + Sinyal jaringan gak sinkron = ABSOLUTE SINEMA !!! 🤚😮✋,bukan keluhan
5,josss,bukan keluhan
5,rada anj gamenya,bukan keluhan
5,ketenangan,bukan keluhan
5,geme ini sangat bagus dan juga ga bosen,bukan keluhan
5,gg bet,bukan keluhan
5,aku suka dengan game nya,bukan keluhan
5,game ini sangat seru tapi sayangnya pakai uang semua,bukan keluhan
5,best,bukan keluhan
5,bagus gamenya tapi aku malasny kalo kalah terus,bukan keluhan
5,mantap jaya,bukan keluhan
5,"mantap,minta diamond",bukan keluhan
5,seru,bukan keluhan
5,bagus,bukan keluhan
5,geloooo game baguss,bukan keluhan
5,bermain dengan setragi yang pas,bukan keluhan
5,sangat gg dan b aja,bukan keluhan
5,"Gamenya bagus, grafik bagus",bukan keluhan
5,mending hok,bukan keluhan
5,bagus,bukan keluhan
5,GAMENYA BAGUS 🤤🤤,bukan keluhan
5,anjy banget game ini,bukan keluhan
5,bagus,bukan keluhan
5,geme nya bagus tapi banyak dark sistem,bukan keluhan
5,ya bagus banget banyak sekali skin menarik yok coba mobile Legends;Saint seiya,bukan keluhan
5,baguss,bukan keluhan
5,"game asik, cuman kurangin drak sistem aja",bukan keluhan
5,bagus banget,bukan keluhan
5,bagus,bukan keluhan
5,bagus banget,bukan keluhan
5,oke,bukan keluhan
5,sangat seru,bukan keluhan
5,game nya bagus,bukan keluhan
5,permainan ini sangat bagus bagi saya🥰🥰🌸🌸🌺🌺🌹🌹🪷🪷💐🫰🏻🫰🏻,bukan keluhan
5,kurangi dark sistem,bukan keluhan
5,"gak bisa di mainin , karena kredit skor. nggak tau ituu apa ? . dan ""konten Anda tidak dapat ditemukan "". apaa konten apa ya... ( nada rendah ) ,ini muncul saat ada event baru (update).🙏🏻🙏🏻 tapi boong 😁",bukan keluhan
5,bqgus,bukan keluhan
5,oke,bukan keluhan
5,sangat menyenangkan,bukan keluhan
5,Yaudah,bukan keluhan
5,bagus,bukan keluhan
5,aku Ingin menjadi pro player Dan ingin mencapai Rank IMMORTAL dan ingin tidak banyak Darksystem udah itu aja,bukan keluhan
5,lumayan,bukan keluhan
5,game yang sangat bagus dan bisa Mabar sama player lain dan kualitas nya pun bagus sekali Hero nya banyak,bukan keluhan
5,seru banget,bukan keluhan
5,bagus,bukan keluhan
5,game ini cocoknya di PS,bukan keluhan
5,bagus,bukan keluhan
5,game ini sangat bagus tapi jika spin skin hero tdk perna dapat apa apa monton tolong bantuannya,bukan keluhan
5,sangat menguji kesabaran,bukan keluhan
5,"karna saya baru combeck lag main ml 😄, jadi saya kasih bintang limaa",bukan keluhan
5,kerenan ini daipada h0k,bukan keluhan
5,bagus,bukan keluhan
5,gem nya sangat bagus,bukan keluhan
5,Saya senang bermain game ini,bukan keluhan
5,bagus👍🏻,bukan keluhan
5,gemna bagus,bukan keluhan
5,Mantap ML,bukan keluhan
5,game nya seru dan menantang,bukan keluhan
5,bagus menarik lagi dikasih skin popol diskon moonton,bukan keluhan
5,saya sangat suka bermain mlbb karena sangat seruh,bukan keluhan
5,sangat bagus,bukan keluhan
5,ml ilovu,bukan keluhan
5,game nya seru bangett bikin orang stress,bukan keluhan
5,enak di mainkan,bukan keluhan
5,bagus aja sihh,bukan keluhan
5,خير,bukan keluhan
5,Game nya bagus tapi developer nya kikir,bukan keluhan
5,saya suka,bukan keluhan
5,Sempurna nih game,bukan keluhan
5,bintang lima loh rek🤭,bukan keluhan
5,game penurun stres,bukan keluhan
5,game nya reko mended banget,bukan keluhan
5,mantep,bukan keluhan
5,gemya bagus,bukan keluhan
5,sangat baik dan ramah,bukan keluhan
5,"baguss banget, mabar puass, hero nya mantapp bgtt",bukan keluhan
5,game sangat bagus,bukan keluhan
5,sangat baik,bukan keluhan
5,sangat,bukan keluhan
5,SUKAA 😘🥰😍,bukan keluhan
5,mntap,bukan keluhan
5,"kasih fiture lvl role monton, gua blm dapet",bukan keluhan
5,game yang bagus dari dulu ke dulu,bukan keluhan
5,gem ini tidak bagus,bukan keluhan
5,bagus,bukan keluhan
5,"game nya sangat mantap walaupun banyak darksistem nya tapi tetap mantap mlbb selalu di hati ff,PUBG selalu dikaki",bukan keluhan
5,game ramah,bukan keluhan
5,game yang bagus,bukan keluhan
5,GG good game,bukan keluhan
5,sangat seru tali suka leg tapi gk papa karena sanagat seru bisa main bareng teman teman,bukan keluhan
5,game paporit sii gk ada yg bisa gantikan,bukan keluhan
5,wow,bukan keluhan
5,seru tapi masalah kadang sinyal nya ngelag ngelag pas serang musuh nya,bukan keluhan
5,seru bgttttt.....,bukan keluhan
5,game nya nyaman eh btw papa monton Lesley di buff aja ya jangan di nerf oke deh,bukan keluhan
5,sangat bagus,bukan keluhan
5,mantap,bukan keluhan
5,keren,bukan keluhan
5,mantap,bukan keluhan
5,Mantap grm nya,bukan keluhan
5,sangat menghibur,bukan keluhan
5,mantap,bukan keluhan
5,gema ini adalah yg membuat kita tau sifat orang-orang jadi jangan heran kalau kita emosi Mulu kita tau kalo kita punya kekurangan jangan liat kekurangan orang lain lihat lah kekurangan kita intinya jangan putus asa oke gays😁,bukan keluhan
5,game yang sangat menarik,bukan keluhan
5,serua banget,bukan keluhan
5,kelas 👍👍👍👍,bukan keluhan
5,good,bukan keluhan
5,main nya sangat seru dan hero nya bagus damage nya,bukan keluhan
5,Game nya seru,bukan keluhan
5,keren,bukan keluhan
5,game nya selalu seru,bukan keluhan
5,nice,bukan keluhan
5,"game nya seru tapi banyak dark sistem,tolong moonton hapus dark sistem",bukan keluhan
5,Kata kata untuk ml 👎👎👎👎,bukan keluhan
5,bagus bangettt,bukan keluhan
5,game ini sudah seperti separuh hidupku 🤭🤭,bukan keluhan
5,anjay ml di hati ff di kaki,bukan keluhan
5,good game,bukan keluhan
5,game nya bagus,bukan keluhan
5,game ny bagus kurangi bug,bukan keluhan
5,game nya bagus,bukan keluhan
5,sangat seruu,bukan keluhan
5,game yang sangat baik dan bagus,bukan keluhan
5,seruh,bukan keluhan
5,Good,bukan keluhan
5,bagus game nya,bukan keluhan
5,mantap kasih dm biru gratis bisa kagak yang sedikit gapapa,bukan keluhan
5,game sangat seru plis kasih saya hadiah,bukan keluhan
5,aku suka Mbb,bukan keluhan
5,bagus,bukan keluhan
5,seru kali,bukan keluhan
5,mantap,bukan keluhan
5,keren,bukan keluhan
5,game nya bagus dn menarik,bukan keluhan
5,"game bagus tapi masih banyak draksistem nya, tolong monton hapus para draksistem.",bukan keluhan
